Id,Number,Category,Comment,Readability&Maintainability,Functionality,Design,Questions,Responses,NotUseful
33164645,323,Issue,"I really need to go back and revive those PRs that are languishing there, unloved...Their cries keep me up at night!If it helps at all I can have a look at some of the ones that aren't mine and at least give a :+1:  or :-1: (I could possibly even be nice and give suggestions/comments rather than just a thumbs down)",,,,,,
33887604,323,Issue,Sorry about the delay haven't been able to get around to it until now.,,,,,,
34554483,323,Issue,I think this has everything in it now. Except for the `Delete` method not being implemented because of the issues mentioned above.- [x] Client- [x] ReactiveClient- [x] Documentation comments- [x] Unit tests- [x] Integration tests- [x] DebuggerDisplay on EmailAddress.,,,,,,
34555223,323,Issue,I'm receiving the following two errors when trying to run build.cmd all of a suddenand,,,,,,
34555305,323,Issue,Apparently the above two messages was because I had a custom environmental variable set called MSBUILD that pointed to that directory. Something I had set up for a different build.,,,,,,
33066529,322,Issue,"We have a precedence for little enhancements like this: So I'm not opposed to it if it _feels_ core. Like it's a very very common scenario. But if we start to see too many of these, we may want to consider another wrapper library. But for now, I wouldn't be opposed to putting something like this in `Octokit.csproj`.",,,,,,
33066875,322,Issue,Extensions are fine when they work across all the platforms supported.The problem with the snippet above is that it depends on `WebAuthenticationBroker` which is Win8-specific. Moving to PCLs will kill off our ability to #ifdef in functionality like this at all.,,,,,,
33067157,322,Issue,"Ah, so this _has_ to be in a separate Octokit.Win8 library. But correct me if I'm wrong, is the actual behavior Win 8 specific? Or does it just happen to use Win8 specific libraries but could be generalized?",,,,,,
33067872,322,Issue,"showing a browser and getting some data from the result of the user's interaction is what the class does - we could hide that behind an abstraction (I know  has shown how to do that with PCLs before) but it then means we need to write a similar abstraction for desktop.In the short term perhaps shipping a `Octokit.WindowsRuntime` project might be easier - when multiple platforms want it, then we revisit generalizing the feature...",,,,,,
33068647,322,Issue,"showing a browser and getting some data from the result of the user's interaction is what the class doesAh, that seems important since that's the preferred approach for OAuth when it comes to 3rd party apps. So if we did that generically, I'd want it in Octokit core. I'm wondering if this `Octokit.WindowsRuntime` library is important enough for us to bother with it. Is there a demand?",,,,,,
33089497,322,Issue,Is there a demand?I'll leave it up to everyone else. I'm just trying to think a couple of steps ahead...,,,,,,
33091364,322,Issue,"Look at you, always skating to where the puck is going.![]",,,,,,
33103508,322,Issue,"I don't think that you absolutely have to supply an implementation of the abstraction on all the platforms you support.  On other platforms you can require the user to supply the implementation of the abstraction if needed.  Certainly it would be nice if you did it for all platforms, but better to have an in-the-box implementation in just WinStore than none at all.I think it would be great to have a library that supplied a portable way of doing OAuth.  Maybe this could go in , or it could be its own thing.Here's a great post on how to deal with this kind of stuff:",,,,,,
112400708,322,Issue,It's been a while since this thread last had any activity.I think the push towards doing more with `HttpMessageHandler` that's available to the consumer to craft and control means we can keep the library simpler.Please chime in over on #781 if you have any ideas for scenarios we should keep in mind.,,,,,,
33040777,320,Issue,Seems legit. I can do this today.,,,,,,
33058715,320,Issue,Forever uploading... :(,,,,,,
33065845,320,Issue,hmm...something went horribly wrong this morning clearly :confused: It was supposed to be a Carlton from Fresh Prince dance gif...not forever uploading..I blame Telstra!,,,,,,
33065986,320,Issue,"Oh, and it's LIVE! LIVE! LIVE!",,,,,,
33066407,320,Issue,![carlton dance 3 gif],,,,,,
33047009,319,Issue,"I think `RepositoryTag` is fine since this is the only place that I could find where this structure is used. If there were more than one place, then a more generic name would be appropriate.",,,,,,
33050238,319,Issue,"I guess that's what I get for copying existing comments and then modifying them. Forgot to remove the first ""the"". And apparently I did it for all of the comments that have the same format. I'll sort that out after work.",,,,,,
33052495,319,Issue,"Or maybe on the lunch break, because waiting until after work is just too long.",,,,,,
34602248,319,Issue,"Regarding AssertEx.DoesNotAllowNullArguments and DoesNotAllowEmptyStringArguments.I put these in here simply as a way to put the idea forward. I probably should have put them in their own pull request. I got carried away, my bad.If it's not something we're interested in I'll take them out and replace with the old tests for ensures.",,,,,,
34602387,319,Issue,"I put these in here simply as a way to put the idea forward. I probably should have put them in their own pull request. I got carried away, my bad.Let's address those separately - personally I don't mind seeing the `null` parameters there, but I'm open to alternatives...",,,,,,
34605818,319,Issue,Removed the assertion methods and cleaned up the commits.,,,,,,
35349435,319,Issue,"Ok, I think this one is good to go. Merge master in and :boom:",,,,,,
35351096,319,Issue,merged~,,,,,,
35351142,319,Issue,I did just realize that I didn't add a `DebuggerDisplayAttribute` on the `RepositoryUpdate` class however,,,,,,
35351598,319,Issue,Should be all done now,,,,,,
32980079,318,Issue,My gut feeling is that it's a security measure to prevent leakage of sensitive data - I can call this on an account which isn't a member of the repo and get the same thing. cc,,,,,,
32980644,318,Issue,So just a somewhat misleading response but at least functional :) Guess that means an integration test would have to be quite a lot more involved. Since the `ITeamsClient` isn't implemented yet I'll just scrap it for now.,,,,,,
32981039,318,Issue,"You have to be an admin for the repository to see the teams. We `404` in many places in the API to prevent leaking private repositories, though `403` might be a better option in this case.",,,,,,
32981212,318,Issue,"yep, it's a public repo so a `403` definitely makes sense here",,,,,,
32982227,318,Issue,"Of course, that all makes a lot more sense now. I had completely forgotten about private repositories and was wondering how giving a more descriptive http response code would give away any sensitive data.",,,,,,
33014143,317,Issue,"I can take this. ConventionTests depends upon ApprovalTests, Castle and NUnit. It might be easier to do it by hand or customize the generated code.",,,,,,
33041731,317,Issue,"Yeah, with reflection and linq, these types of tests are really easy to write. Sometimes you run into weird tricky cases, but a few choice extension methods can help clean those up.",,,,,,
33129248,317,Issue,"Many interfaces fail the test, but I don't see false positives.",,,,,,
33156341,317,Issue,"looking good, couple of ideas for what to do next:- could we isolate this under a `[Trait]` from xUnitContrib so it won't run by default with the existing tests- could this be a FAKE step, like `CheckClients` which runs this test and lets you see which projects are failing",,,,,,
33220623,317,Issue,Maybe I'm missing something but I don't see how you can specify a trait to exclude.,,,,,,
33259788,317,Issue,"Right, I might have been imagining that. The alternative would be to create a `Octokit.Conventions` project which we can run using the existing xUnit script.",,,,,,
33297587,317,Issue,Another interesting test to investigate:,,,,,,
33353175,317,Issue,"Sorry, but I'm missing your point about RepositoryHookConfiguration.I know it's a hack, but rather than create a separate project it would be easier to simply comment the Fact attribute on the method. It's only run on demand after all.",,,,,,
33420699,317,Issue,"Sorry, but I'm missing your point about RepositoryHookConfiguration.My bad, I should have been clearer.Someone opened a PR where they annotated their model classes with `[DebuggerDisplay]` attributes. I'm probably getting ahead of myself (as in, I don't have a consensus from the contributors here whether they're :thumbsup: or :thumbsdown: on it) here but it'd be nice to do this across the codebase to make the debug experience nicer. I know it's a hack, but rather than create a separate project it would be easier to simply comment the Fact attribute on the method. Ok, we can address that in a separate PR. It's only run on demand after all.Yep, but I'm lazy and don't really want to remember to uncomment it and recompile the thing. :grinning:",,,,,,
33434673,317,Issue,DebuggerDisplay all the things!,,,,,,
33435447,317,Issue,:+1:  on `DebuggerDisplay`,,,,,,
34972590,317,Issue,This should be closed.,,,,,,
34973087,317,Issue,In because peer pressure,,,,,,
32940474,316,Issue,"Typos in commit messages are pretty bawse, wtb spellcheck?Want me to fix the message and redo or just want to fix it when you merge it in? Assuming there's some way to replace my commit message at that point.",,,,,,
32940611,316,Issue,Go ahead and fix in your branch.,,,,,,
32940624,316,Issue,`git commit --amend` like it never even happened :trollface:,,,,,,
32952094,316,Issue,"I'd still have to delete the remote branch and PR though, right? Or am I missing some git magic?",,,,,,
32954219,316,Issue,"Use the Force (Push), Luke!",,,,,,
32955122,316,Issue,voodoo! done :),,,,,,
33050462,316,Issue,![1162],,,,,,
32912181,315,Issue,"You know what? I don't even care that this is just for a single method. This is great, have a gif!![]Thanks for the contribution!",,,,,,
32913871,315,Issue,"Figured I'd do a client at a time, that one only had one method  missing ;)",,,,,,
32783115,314,Issue,Thanks Steffen!,,,,,,
32720362,313,Issue,"thanks for starting this one off.One of the design goals we've been aiming for with Octokit is to structure these clients to mirror the Documentation structure (i.e. the sidebar here: )As you can:- get all hooks- get a single hook- create a hook- edit a hook- delete a hook- test a hookI think it's worth extracting this code into a `IHooksClient` (or whatever name makes sense). You don't have to implement all these right now, but it'd make that sample become:",,,,,,
32722827,313,Issue,I thought similar; just wanted to make a small change to get started. I'll work on the basis you suggest.,,,,,,
32764277,313,Issue,I've refactored to a RepositoryClient.Hooks approach; I've also implemented GetHookById and will be adding in other methods (currently throwing NotImplementedException from the client). Can you feedback on the approach to the RepositoryClient.Hooks while I implement the others?,,,,,,
32782633,313,Issue,"I have added further method implementations; I have a concern around the _TEST_ method which requires a 0 byte body to be sent it seems; I've implemented this with an empty stub class as the Post body, which works in my production environment but please do review the implementation in terms of style.",,,,,,
33297324,313,Issue,_[EDIT] added link to relevant issues_,,,,,,
33297497,313,Issue,![]Looks like some files are missing from the `Forks` components...,,,,,,
35299833,313,Issue,Any further work required following git add snafu?,,,,,,
35348824,313,Issue,"It's looking good. Unfortunately there's been a lot of change in `master` since you started this, so they need to be updated before I can merge this in.",,,,,,
35404860,313,Issue,"I've added a merge in from the upstream master, it pulled in some mono assembly that I had an issue with file copying (linking?) via the csproj, but that has been resolved now. Hopefully this is now merge compatible.",,,,,,
35409301,313,Issue,"Hmm, this failed the build. Try running `.\build.cmd` and see if it adds the Mono files to the right projects. Then commit those changes to your branch.",,,,,,
35600226,313,Issue,--c597449 fixes it up; the build.cmd now works locally.,,,,,,
43544421,313,Issue,Can I pick this up ? I'd like to get this functionality in.,,,,,,
43545911,313,Issue,Sure!Sent from my Windows Phone---From: John Du Hartmailto:notifications.comSent: ý19/ý05/ý2014 20:17To: octokit/octokit.netmailto:octokit.net.github.comCc: Andy Crossmailto:andy.comSubject: Re: [octokit.net] Implement Repository Hooks & Repository Forks (#313)Can I pick this up ://github.com/AndyCross? I'd like to get this functionality in.—Reply to this email directly or view it on GitHub.,,,,,,
47604785,313,Issue,This was picked up by  in #495.,,,,,,
32719849,312,Issue,I failed to update the RX component.,,,,,,
32720402,312,Issue,ProTip: once you open a PR you can push new commits to your branch and the PR will automagically update to include them.,,,,,,
32691908,311,Issue,Your use of not-completely-finished PRs with TODOs is :sparkling_heart: +:100:,,,,,,
32692937,311,Issue,"Well, I've learnt from the best :grinning: :heart:",,,,,,
33049722,311,Issue,Thanks!,,,,,,
32631144,310,Issue,Upon reading this I realised that this `GetEmails` method is not aligned with the other methods we have which return collections.It should be this (in `IUsersClient`):Update the implementation to the same signature and you can use `.GetAll` and thus not worry about modifying SimpleJson.,,,,,,
32831321,310,Issue,I think it's done.,,,,,,
33004293,310,Issue,Done.,,,,,,
33042267,310,Issue,"One last little fix:This test should now check for `GetAll`, not `Get`",,,,,,
33105788,310,Issue,"Done :) But two tests fail. CreatesANewPrivateRepository with ""422 Unprocessable EntityValidation Failed name can't be private. You are over your quota."" and CreatesANewPublicRepository with ""404 Not Found"". It seems unrelated.",,,,,,
33153311,310,Issue,I think this might be related to the test account used. Can you open a separate issue for that so we can investigate further?,,,,,,
32483144,309,Issue,Thanks!,,,,,,
32556374,307,Issue,Organization Members? (as per ),,,,,,
36840921,307,Issue,Public Gists,,,,,,
37983128,307,Issue,Look at all these new endpoints,,,,,,
37989075,307,Issue,Keeping us busy!![],,,,,,
39405521,307,Issue,"Oh man, I need this for organization members.",,,,,,
39461688,307,Issue,You should be able to put this parameter on every request without ill effect.,,,,,,
48149109,307,Issue,Gonna punt on this and do it incrementally.,,,,,,
32490314,306,Issue,I was actually thinking of maybe making it easy to set the `IWebProxy` on the top `IGitHubClient` object. But that's based on an assumption that no matter what you used to implement `IHttpClient` it would support `IWebProxy`.,,,,,,
32490328,306,Issue,But I'm :thumbsup: for this for now. :),,,,,,
32491067,306,Issue,I was actually thinking of maybe making it easy to set the `IWebProxy` on the top `IGitHubClient` object. With how `Connection` and `IHttpClient` interact I think it's gonna be a bit of a mess to setup internally for small gains.So is that a :ship: or are you still pondering this?,,,,,,
32492475,306,Issue,Pondering? That's too much credit for what I'm doing.:shipit::ship: it,,,,,,
32311998,305,Issue,:shipit:,,,,,,
32236385,304,Issue,Moving this to #107,,,,,,
32182981,302,Issue,So you could define your own implementation of `IHttpClient` which accepts a proxy server configuration: And then this snippet is how you can inject it into a `GitHubClient`:I'll leave this issue open to see if we can make this easier to inject...,,,,,,
32302588,302,Issue,"Yeah, I think we should make this easier to inject. That's pretty ugly, but at least it's possible now. :)",,,,,,
32302949,302,Issue,So what about these two changes?- an overload to pass in a custom `IHttpClient` - along with the `ProductHeaderValue` to the `Connection` ctor- bring in that custom `IHttpClient` in the gist,,,,,,
32399437,302,Issue,Could we start with just making it easier to inject the `IWebProxy`,,,,,,
32420339,302,Issue,as in an optional constructor into `HttpClientAdapter`? Sure,,,,,,
32431823,302,Issue,#302 has been reworked to drop the need to create a different type for supporting proxies,,,,,,
32155786,301,Issue,"The reason for sort:All searches - Search/Repo, Search/Users, Search/Issues, Search/Files have sort added to the query string, so we can get inherited class to simply pass us the string representation of whatever Sort means to them.",,,,,,
32155904,301,Issue,"Sounds good to me!---From: HaroonSent: 13/01/2014 19:38To: octokit/octokit.netCc: Henrik AnderssonSubject: [octokit.net] WIP: Base class for searching GitHub (#301)We are repeating a lot of logic inside the searches, hopefully this class will allow us to simply our searching.I will close  so we can keep our discussions on the octokit repo (if anyone else has any input).How do you want this to be merged?I have created the base class, so we can now iterate on it till it&#39;s right...Once this is merged - we can open a PR for every search to inherit from base class?  can then use it for his PR  and I can also use it for cc://   You can merge this Pull Request by running:  git pull  search-base-classOr you can view, comment on it, or merge it online at:  -- Commit Summary --- base class for searching-- File Changes ---- Patch Links -----Reply to this email directly or view it on GitHub:",,,,,,
32187079,301,Issue,"it still says ""WIP:"" in the PR - is there anything left to implement on this?:thumbsup: on this change, hopefully this tidies up a bunch of our boilerplate code",,,,,,
32221499,301,Issue,Nope... forgot to remove that. Was not sure if you wanted to add anything else to this.,,,,,,
32227079,301,Issue,removed the WIP... ready for review now.,,,,,,
32233909,301,Issue,"Given we already discussed a bunch of this over in , I don't have anything else really to find fault with.![thumbsup]",,,,,,
32129784,300,Issue,Whoa. Looks like that's missing a `Received` call.,,,,,,
32129866,300,Issue,"In fact, all these tests are suspect. :(",,,,,,
32129971,300,Issue,I'll fix it.,,,,,,
32135352,300,Issue,"That'd be my fault, sorry! :disappointed:",,,,,,
32136238,300,Issue,"No worries. I sent a PR with a fix. :)On Sun, Jan 12, 2014 at 1:54 PM, Henrik Anderssonnotifications.comwrote: That'd be my fault, sorry! [image: :disappointed:]  — Reply to this email directly or view it on GitHub .",,,,,,
32146851,300,Issue,"To actually work wouldn't they have to `await` the call to `GetAll` to make sure that it has time to run.Which then opens up Pandora's box with a whole horde of other issues. Now that the code actually gets called the `NSubstitute` object quickly fails as it returns nulls in places where they are not allowed.In this case the first failure seems to be in `ConnectionExtensions.GetPages` and `IConnection`.The response requires a moderate amount of faking (`BodyAsObject`, `ApiInfo.GetNextPageUrl()` but `GetNextPageUrl` is also an extension method so we'd have to fake the `ApiInfo` rather than the method) while the connection requires less.Then build an actual `GitHubClient` using those. It starts to get quite tedious at this point and a lot of code for what seemingly should be simple tests.Been messing around some and we should be able to build a ""FakeConnectionBuilder"" that would be able to take a starting url and a collection of items, then automatically build the fake responses and connection from that.A simpler option would just be to convert `GetAndFlattenAllPages` to an interface method rather than an extension method. Since that is what's making it so hard to fake. But at that point we're really just testing how `GetAll` does something and the tests will have to change whenever implementation does.Unless I'm missing something really obvious these are seeming more and more as if they'll be a real chore to test.Hoping that I'm wrong.Anyway, it's now too late and my brain has stopped working.",,,,,,
32148093,300,Issue,"It's like populating a volume with enumerated objects, so if there's an arseload of clients in the GetAll, then it's going to take a while. This is going to be seriously looked at as, ""why are you querying me for how many I've got if you don't want to do anything to my contents"" and the program itself, were it sentient, would say you're wasting its time.If ConnectionExtensions.GetPages then queries those attached to those clients, further delaying the purposeless process, then the ""Stay-Alive"" purpose behind this do-nothing call should probably be stated, somehow. It still has a value in keeping a connection alive; perhaps the mistake is in the definitions.Kind of like relegating each program to it's own full-OS VM instead of assigning each app another username that has the option of messing up the base system. Ridiculous to fake at that point, when ""events"" return null; but only when simple TCP/IP services like pingback? (Y/N) then {verified} is easier than coming up with a whole new method that does fuck all.regards,-djmDate: Sun, 12 Jan 2014 21:51:34 -0800From: notifications.comTo: octokit.net.github.comSubject: Re: [octokit.net] Reactive client unit tests that do nothing (#300)To actually work wouldn't they have to await the call to GetAll to make sure that it has time to run.[Fact]public async Task RequestsCorrectUrl(){    var gitHubClient = Substitute.For();    var client = new ObservableEventsClient(gitHubClient);}Which then opens up Pandora's box with a whole horde of other issues. Now that the code actuallygets called the NSubstitute object quickly fails as it returns nulls in places where they are not allowed.In this case the first failure seems to be in ConnectionExtensions.GetPages and IConnection.The response requires a moderate amount of faking (BodyAsObject, ApiInfo.GetNextPageUrl() but GetNextPageUrl is also an extension method so we'd have to fake the ApiInfo rather than the method) while the connection requires less.Then build an actual GitHubClient using those. It starts to get quite tedious at this point and a lot of code for what seemingly should be simple tests.Been messing around some and we should be able to build a ""FakeConnectionBuilder"" that would be able to take a starting url and a collection of items, then automatically build the fake responses and connection from that.A simpler option would just be to convert GetAndFlattenAllPages to an interface method rather than an extension method. Since that is what's making it so hard to fake. But at that point we're really just testing how GetAll does something and the tests will have to change whenever implementation does.Unless I'm missing something really obvious these are seeming more and more as if they'll be a real chore to test.Hoping that I'm wrong.Anyway, it's now too late and my brain has stopped working.—Reply to this email directly or view it on GitHub.",,,,,,
32789416,300,Issue,"To actually work wouldn't they have to await the call to GetAll to make sure that it has time to run.Not for our unit tests. For our integration tests, that would be true. Our unit tests simply check that we call through to the connection correctly. We don't mock up the entire request chain.",,,,,,
32800364,300,Issue,"Our unit tests simply check that we call through to the connection correctlyYeah, I wasn't trying to imply that we should be mocking ""the internets! all of it!"". sorry if it came across as such.So the first flag that indicated to me that something was wrong here was when I rewrote the tests like soand then got this exceptionAs it turns out, NSubstitute gives you no help whatsoever with type parameters and my issue was that I did not change IReadOnlyList to List.(silly early post and edit because ctrl-enter is evil)Anyway, the above led me to have a quick look at the implementation of `GetAndFlattenAllPages`. Which at the time  looked to me as if even the first call to GetAsync was deferred (in which case it would never be called unless GetAll was awaited, etc etc), which just turns out to be wrong.",,,,,,
32802796,300,Issue,If jumping to conclusions was an Olympic sport that might have gotten me a spot in the games!,,,,,,
32940467,300,Issue,Ah! Cool. So we can close this issue then?,,,,,,
32951843,300,Issue,"Yeah, all done being wrong for now.",,,,,,
32952262,300,Issue,It's all good.![indiana-jones-idol-sand-bag],,,,,,
32107848,299,Issue,"I have a pull requests open here #284 which will enable you to use the one binary to target .NET45/Win8/WP8. It's a significant change, so I'm holding off until I can close out most of the outstanding pull requests.Is that what you're looking for?",,,,,,
32109095,299,Issue,"I am looking for a .xap file app of github somewhere in github, an official GH WP8 app.",,,,,,
32109170,299,Issue,"Is the same as Windows8 but in phone OS.hahahahahahahahahahahahahahaha I am looking for a .xap file app of github somewhere in github, an official GH WP8 app.GitHub doesn't have any plans to build an official WP8 app at the moment, but our mobile pages should work great with WP8 - try visiting github.com from your WP8 phone.",,,,,,
32117637,299,Issue,"I use GitHub on my WP8 phone, and I can't edit the files, when I change to desktop view to edit files, the style.css fails and the ""commit changes"" button does not work",,,,,,
38004454,299,Issue,"this repo is for working with the GitHub API, rather than the site itself.If there's something specific you're having issues with, please contact support.com so we can investigate further.",,,,,,
32090172,298,Issue,"Note to self, forgot to doc comment the ApiUrls.Doing that tomorrow.Also need to add remarks on some of the API methods with links to the documentation",,,,,,
32110361,298,Issue,Just document the interfaces and then run the `.\script\build` script and it'll apply the comments to the concrete class.,,,,,,
32110388,298,Issue,"I know, I built that. ;) The issue here was that I forgot to comment the ApiUrl methods I added, just a minor thing but it looked as if most the other ones were documented so I figured I should as well.One of these days I'll set up my gravatar to make me a little more recognizable :)",,,,,,
32110511,298,Issue,![],,,,,,
32110534,298,Issue,![oh-snap],,,,,,
32110546,298,Issue,"And thanks again for that contribution. I'll try hard to remember to associate  with that. :) In fact, that's one of the things i'm excited to [demonstrate on Monday]!",,,,,,
32115446,298,Issue,"Awesome! Good luck with the talk/demo, wish I could go but wrong part of the country. I do have some plans to flesh that project out further and maybe have it become an actual useful project of its own. But, time and such.Anyway, I think those added commits has me fairly satisfied with this PR. Unless tomorrow also turns into playing star wars with the kid I should hopefully get the Rx one started/done. But that will be a separate PR.",,,,,,
32177381,298,Issue,"The reactive clients are completed with the exception of some unit tests which are at the moment proving a lot more complex than initially thought, #300 They do however depend on a few things in this pull request so I'm holding off sending a PR for now.",,,,,,
32776391,298,Issue,"Was going to rebase this onto the changes that have already been pushed to master but after doing that locally I'm drawing a blank as to whether I can actually get that into the same PR somehow. Or do I have to open up a new PR?Seems like it would be rewriting history at that point and probably not something that would work, but the coffee hasn't quite hit yet.",,,,,,
32777037,298,Issue,"It's your branch at this point, I'm not fussed whether you merge master in or rebase to update it. What you'll see here is the commits appear after the last comment (if rebasing).Up to you.",,,,,,
32777434,298,Issue,"On second thought, I'm not even sure why I was trying to do that. Especially since there doesn't seem to be any issues with the pull request. I wonder if someone replaced my coffee with decaf. These are clearly ramblings of a madman and should be ignored.",,,,,,
32908782,298,Issue,Pushing the reactive clients into this PR as well,,,,,,
33916244,298,Issue,"Yeah, not sure what I was thinking there. Clearly I need to write 100 ""only use async void for fire and forget"" on the white board.",,,,,,
33916257,298,Issue,:sparkles: and this is why we have code reviews :grinning:,,,,,,
33918189,298,Issue,"Seems I also mucked up some stuff when getting the reactive client onto this branch. Calling the wrong method in some tests, etc. If only I'd have been drunk so I had an excuse.Also seems as if testing arguments is going be an issue on the create methods since they just call into the non-reactive client. Which is being Substituted. (We do have a number of other tests in our test suite that seem to be the same way. They're just not awaited so they don't actually do anything.(`TheUpdateMethod.EnsuresArgumentsNotNull` in `ObservableIssuesClientTests.cs` as an example)So I could either add the checks in the Create method on the reactive client and the tests will pass but we'll be performing the same Ensure calls twice in actual use.(This seems to be the route taken with `TheCreateMethod.EnsureNonNullArguments` in `ObservableCommitClientTests.cs`)Or we could just be happy that it tests that the non-reactive client is being called. Knowing that it in turn is covered by argument tests.A third option would be to make the substituted GitHubClient return an actual non-reactive client for the reactive client to call into. That way we get our tests on the reactive client so that the requirement is not forgotten in case it's one day decided that it should no longer call into the non-reactive client.",,,,,,
33918269,298,Issue,My vote is for the third option.,,,,,,
34602408,298,Issue,The functionality gotten from AssertEx.ThrowsWhenGivenWhitespaceArgument could be had using the assertion methods in #319 instead.,,,,,,
34602451,298,Issue,"And this should all be fixed now, unless I'm blind and missing something. It's amazing how quickly I go blind when looking at my own code compared to others.",,,,,,
34657857,298,Issue,Probably need to merge master into this again.,,,,,,
34658192,298,Issue,Looking pretty good to me. Just need you to light up that green button so I can merge it. :smile:,,,,,,
34723538,298,Issue,Merged in master and fixed the whitespace issues,,,,,,
34769981,298,Issue,![],,,,,,
32001812,297,Issue,How cool will it be when Octokit uses Octokit to deploy and release Octokit. :),,,,,,
32002748,297,Issue,![dr-mind-blown],,,,,,
32009285,297,Issue,That ^ :grin:,,,,,,
32043768,297,Issue,"Assuming no one else has started work on this yet, I will take it on.- [x] List Deployments- [x] Create a Deployment- [x] List Deployment Statuses- [x] Create a Deployment Status",,,,,,
32082594,297,Issue,Have most of this finished including some integration tests at  ; But have a language issue and a few other things I want to resolve before sending the pull request. When trying to use the name `Deployment` for the response model the compiler complains with:The conflict is with `System.Deployment.Internals`So I've currently gone with the name `GitDeployment` which I feel is a reasonable compromise although not completely satisfying. Currently leaning towards changing it to `RepositoryDeployment` as it is more in line with the API. But figured I should reach out for some input on the issue since it is part of the public API of the library.Another option obviously would just be to suppress the error and use `Deployment` despite the warning.,,,,,,
32088565,297,Issue,When trying to use the name `Deployment` for the response model the compiler complains with: `CA1724: Type Names Should Not Match Namespaces`That looks like a CodeAnalysis error. I feel like we should be ignoring it.,,,,,,
32089413,297,Issue,"Yes, it is. I assumed it was a warning (it was showing as a warning on msdn) escalated to an error because of build settings and figured there might be a reason for it. I didn't investigate further at the time. If someone really wants to use `System.Deployment` together with Octokit they can always give fully qualified names, I will go ahead and change the name to `Deployment` for the response model.",,,,,,
32002079,296,Issue,It's a good start!,,,,,,
32082952,296,Issue,"These set of API's are a little different to what we already have in that the operations are expensive. On the first request the calculation of the stats is queued up and you are returned a 202. You retry the request until the job is complete and a 200 is returned.Should Get be responsible for tracking the 202, and 200. Or do we provide a pair of operations - one to queue the job, and another to wait for its completion?The downside with the latter - the 'wait for completion' method would still need to take into account that the stats might need to be recalculated server side (which will happen on each push to master)I prefer the first option, but does anyone have any thoughts on how we want this to look on our client API?",,,,,,
32087468,296,Issue,"I like the first option. With the observable API, we could have calling `Dispose` on the subscription cancel subsequent requests.",,,,,,
32088532,296,Issue,"I prefer the first option because it takes away the pain of having to implement the ""poll until you get a 200"" logic - which could be implemented in wildly different ways by different developers causing all sorts of headaches...",,,,,,
32089591,296,Issue,"Just a suggestion. You might want to make sure that the client methods (the non-reactive ones, not sure how Rx deals with cancellation yet) have overloads that take cancellation tokens if the calls could take long enough that a client would want to cancel.",,,,,,
32194291,296,Issue,:thumbsup:,,,,,,
33920536,296,Issue,"One question I have - this API is not exactly user friendly. It likes to use arrays of ints everywhere. I would be keen to add some smarts to the objects being returned so that these are useable. For example #### Get the number of commits per hour in each dayReturns: `[ [2, 14, 25], ......]`Which actually means: Each array contains the day number, hour number, and number of commits: 0-6: Sunday - Saturday 0-23: Hour of day Number of commits What do people think if we beefed up the models being returned from the statistics client to make this a much more consumable/understandable object.",,,,,,
33922624,296,Issue,`.\build FixProjects` to sync up the Mono\* projects,,,,,,
33922923,296,Issue,"It likes to use arrays of ints everywhere.Yep, transforming this into a dataset that's easier to traverse is :green_heart: from me.A quick way to get started would be to tailor the response based on the specific API you're calling, which seems like you're already on that path.A crazy idea: encapsulate the data behind a more human-friendly API in the response.rather than exposing the array directly (well you could do that anyway)...",,,,,,
33923885,296,Issue,".\build FixProjects to sync up the Mono\* projects:heart_eyes:  A crazy idea: encapsulate the data behind a more human-friendly API in the response. rather than exposing the array directly (well you could do that anyway)...This is exactly what I was thinking :boom: love it. I'm not fussed on exposing the underlying array, we should be able to wing it so that people don't need this.",,,,,,
35177935,296,Issue,Anyone keen to give this puppy a review? It seems there are a bunch of tests in master that are also broken in this branch. Debugger displays missing etc - I fixed up those added in this PR. Apart from that. Keen for feedback :+1:,,,,,,
35335386,296,Issue,"Got those tests passing, now reading it a bit more closely",,,,,,
35336143,296,Issue,"A few little places in the new tests where parameters are crammed together, but I'm definitely into whitespace OCD now in terms of reviewing.",,,,,,
35336265,296,Issue,I'm happy to merge this in as a first pass for the feature - we can refine the data we return to the user in the future based on what users would like.Ping me when you're happy with the whitespace stuff and I'll :shipit:,,,,,,
35349015,296,Issue,we can refine the data we return to the user in the future based on what users would like.:+1:   ping... I'm happy with this now.,,,,,,
32150405,295,Issue,"According to the documentation, , they consider these types of lightweight tags just a reference, so that might make it a bit more eligible to call the References API if it receives a 404 from the Tags API...",,,,,,
32183063,295,Issue,"One of the downsides of going down that route is that now you have to map a `Reference` to a `GitTag`, but it might be the price we have to pay. At least we won't have to map them the other direction since there's no updating for tags.Makes me wonder what the reason is for the API to not return lightweight tags at `/repos/:owner/:repo/git/tags/`, it seems as if it should considering that they are returned by `git tag -l`",,,,,,
32185849,295,Issue,"For the moment I'm happy to leave this behaviour as-is .I'll leave this open as a reminder to indicate in the documentation that release tags need to be searched via the references, unless someone has a better idea...",,,,,,
32186404,295,Issue,"I guess I'd say it depends on whether we want octokit to conform more to the web API, or to the Git implementation. I would assume it's the former in which case it should probably be left as is. Maybe start a lobbying group to have the API behavior changed ;)",,,,,,
32186659,295,Issue,Maybe start a lobbying group to have the API behavior changed ;)cc  I'll see if I can chase you up :soon: about this :),,,,,,
